# Roda 1;Roda 2;Roda 3;Roda 4;Roda 5;Roda 6;Roda 7;Roda 8;Roda 9;Roda 10;Roda 11;Roda 12;Roda 13;Roda 14;Roda 15;Roda 16;Roda 17;Roda 18;Roda 19;Roda 20;Roda 21;Roda 22;Roda 23;Roda 24;Roda 25;Roda 26;Roda 27;Roda 28;Roda 29;Roda 30;Roda 31;Roda 32;Roda 33;Roda 34;Roda 35;Roda 36;Roda 37;Roda 38;Roda 39;Roda 40;Roda 41;Roda 42;Roda 43;Roda 44;Roda 45;Roda 46;Roda 47;Roda 48;Roda 49;Roda 50;Roda 51;Roda 52;Roda 53;Roda 54;Roda 55;Roda 56;Roda 57;Roda 58;Roda 59;Roda 60;Roda 61;Roda 62;Roda 63;Roda 64;Roda 65;Roda 66;Roda 67;Roda 68;Roda 69;Roda 70;Roda 71;Roda 72;Roda 73;Roda 74;Roda 75;Roda 76;Roda 77;Roda 78;Roda 79;Roda 80;Roda 81;Roda 82;Roda 83;Roda 84;Roda 85;Roda 86;Roda 87;Roda 88;Roda 89;Roda 90;Roda 91;Roda 92;Roda 93;Roda 94;Roda 95;Roda 96;Roda 97;Roda 98;Roda 99;Roda 100
41.35;0.00;41.26;0.00;41.26;0.00;40.49;0.00;40.33;0.00;37.48;0.00;37.48;0.00;40.61;0.00;40.61;0.00;39.47;0.00;41.33;0.00;39.37;0.00;41.16;0.00;41.62;0.00;42.29;0.00;40.90;0.00;41.50;0.00;40.41;0.00;41.33;0.00;40.49;0.00;41.57;0.00;39.03;0.00;40.00;0.00;38.53;0.00;40.42;0.00;39.50;0.00;41.23;0.00;38.53;0.00;39.88;0.00;38.98;0.00;40.10;0.00;39.25;0.00;40.08;0.00;41.40;0.00;40.04;0.00;42.90;0.00;41.64;0.00;41.92;0.00;41.29;0.00;41.43;0.00;38.98;0.00;40.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;4222306518393251954688.00;0.00;4224866814781286776832.00;0.00;4227402341371288223744.00;0.00;4229901839164188917760.00;0.00;4232351797361107795968.00;0.00;4234738705163164844032.00;0.00;4237053555371107418112.00;0.00;4239282837186056552448.00;0.00;4241417543408759603200.00;0.00;4243446415040151814144.00;0.00;4245360444880981590016.00;-7673845534674180374528.00;4247150625731998908416.00;-0.00;4248805698594139013120.00;0.00;4250318908067965566976.00;0.00;4251683498754041708544.00;0.00;4252892715252932149248.00;0.00;4253939802165200027648.00;0.00;4254820255891224264704.00;0.00;4255529572831382208512.00;0.00;4256065501185866465280.00;0.00;4256423537355054907392.00;0.00;4256603681338953826304.00;0.00;4256535007861876457472.00;0.00;4256267043684346232832.00;0.00;4255818935521718042624.00;0.00;4255195186973618208768.00;0.00;4254400301639672528896.00;0.00;4253436531319693115392.00;0.00;4252306127813492604928.00;0.00;4251018098320324165632.00;0.00;4249579198239627804672.00;0.00;4247993931171029843968.00;0.00;4246271304313783451648.00;0.00;4244418073067328634880.00;0.00;4242445496430732771328.00;0.00;4240362581603250077696.00;0.00;4238178335784134246400.00;0.00;4235904017972453179392.00;0.00;4233553138967087415296.00;0.00;4231132454167478534144.00;0.00;4228657726172321284096.00;0.00;4226137962180869881856.00;0.00;4223588924791819599872.00;0.00;4221019621204425703424.00;0.00;24664232264487324.00;0.00;24586081039569068.00;0.00;24508685728894752.00;0.00;24432441469455608.00;0.00
24357691858635316.00;0.00;24284832033425116.00;0.00;24214205591208688.00;0.00;24146138949500536.00;0.00;24080992885553528.00;0.00;24019059457143800.00;0.00;23960665081785856.00;0.00;23906067457517460.00;-0.00;23855558642114744.00;0.00;23809361973877120.00;0.00;23767717970973164.00;0.00;23730832791833096.00;0.00;23698861055279584.00;0.00;23671991739873656.00;0.00;23650327924830436.00;0.00;23633989869234216.00;0.00;23623046292561740.00;0.00;23617565914289764.00;0.00;23619636039572488.00;0.00;23627848017051536.00;0.00;23641488833192644.00;nan;23660506948388208.00;0.00;23684782103553900.00;0.00;23714228399343760.00;0.00;23748674037065904.00;0.00;23787964397897632.00;0.00;23831910503277892.00;0.00;23880306194776428.00;0.00;23932876594486268.00;0.00;23989415543977164.00;0.00;24049613805603784.00;0.00;24113196501459144.00;0.00;24179837214028728.00;0.00;24249226705667200.00;0.00;24321021378990856.00;0.00;24394860456746816.00;0.00;24470400341551388.00;0.00;24547280256151688.00;0.00;24625105063556480.00;0.00;24703496806643712.00;0.00;4222306518393251954688.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
