# Roda 1;Roda 2;Roda 3;Roda 4;Roda 5;Roda 6;Roda 7;Roda 8;Roda 9;Roda 10;Roda 11;Roda 12;Roda 13;Roda 14;Roda 15;Roda 16;Roda 17;Roda 18;Roda 19;Roda 20;Roda 21;Roda 22;Roda 23;Roda 24;Roda 25;Roda 26;Roda 27;Roda 28;Roda 29;Roda 30;Roda 31;Roda 32;Roda 33;Roda 34;Roda 35;Roda 36;Roda 37;Roda 38;Roda 39;Roda 40;Roda 41;Roda 42;Roda 43;Roda 44;Roda 45;Roda 46;Roda 47;Roda 48;Roda 49;Roda 50;Roda 51;Roda 52;Roda 53;Roda 54;Roda 55;Roda 56;Roda 57;Roda 58;Roda 59;Roda 60;Roda 61;Roda 62;Roda 63;Roda 64;Roda 65;Roda 66;Roda 67;Roda 68;Roda 69;Roda 70;Roda 71;Roda 72;Roda 73;Roda 74;Roda 75;Roda 76;Roda 77;Roda 78;Roda 79;Roda 80;Roda 81;Roda 82;Roda 83;Roda 84;Roda 85;Roda 86;Roda 87;Roda 88;Roda 89;Roda 90;Roda 91;Roda 92;Roda 93;Roda 94;Roda 95;Roda 96;Roda 97;Roda 98;Roda 99;Roda 100
41.88;0.00;38.91;0.00;39.01;0.00;39.88;0.00;43.78;0.00;39.97;0.00;40.16;0.00;37.40;0.00;37.49;0.00;37.19;0.00;34.21;0.00;35.33;0.00;35.33;0.00;36.94;0.00;36.77;0.00;35.94;0.00;37.02;0.00;34.10;0.00;34.54;0.00;34.64;0.00;35.62;0.00;34.31;0.00;35.48;0.00;34.89;0.00;36.49;0.00;35.09;0.00;35.09;0.00;35.62;0.00;37.33;0.00;37.39;0.00;36.36;0.00;35.73;0.00;35.37;0.00;35.89;0.00;34.13;0.00;35.23;0.00;37.93;0.00;35.32;0.00;34.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;48685307543368.91;0.00;48990619451109.35;0.00;49292911404551.61;0.00;49590774152536.11;0.00;49882731310601.73;0.00;50167373586974.15;0.00;50443291713394.33;0.00;50709143500594.55;0.00;50963620333346.10;0.00;51205514256164.10;0.00;51433650855781.40;0.00;51646889284303.45;0.00;51844222912912.06;0.00;52024678663010.96;0.00;52187350564864.02;0.00;52331466858381.83;0.00;52456322908211.57;0.00;52561314734536.53;0.00;52645939020834.81;0.00;52709759559447.58;0.00;52752474360443.23;0.00;52773882097185.64;0.00;52765863021639.43;0.00;52733751430286.52;0.00;52680466992340.90;0.00;52606177479962.25;0.00;52511319100766.23;0.00;52396328062368.50;0.00;52261774790112.74;0.00;52108263263774.64;0.00;51936598789721.89;0.00;51747620228754.21;0.00;51542199996103.33;0.00;51321378279160.98;0.00;51086228819750.92;0.00;50837892468560.94;0.00;50577543630710.81;0.00;50306490929048.37;0.00;50026042986421.44;0.00;49737575534541.88;0.00;49442497859553.59;0.00;49142219247600.45;0.00;48838249648122.39;0.00;48531998347263.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.00;48685307543368.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
