# Roda 1;Roda 2;Roda 3;Roda 4;Roda 5;Roda 6;Roda 7;Roda 8;Roda 9;Roda 10;Roda 11;Roda 12;Roda 13;Roda 14;Roda 15;Roda 16;Roda 17;Roda 18;Roda 19;Roda 20;Roda 21;Roda 22;Roda 23;Roda 24;Roda 25;Roda 26;Roda 27;Roda 28;Roda 29;Roda 30;Roda 31;Roda 32;Roda 33;Roda 34;Roda 35;Roda 36;Roda 37;Roda 38;Roda 39;Roda 40;Roda 41;Roda 42;Roda 43;Roda 44;Roda 45;Roda 46;Roda 47;Roda 48;Roda 49;Roda 50;Roda 51;Roda 52;Roda 53;Roda 54;Roda 55;Roda 56;Roda 57;Roda 58;Roda 59;Roda 60;Roda 61;Roda 62;Roda 63;Roda 64;Roda 65;Roda 66;Roda 67;Roda 68;Roda 69;Roda 70;Roda 71;Roda 72;Roda 73;Roda 74;Roda 75;Roda 76;Roda 77;Roda 78;Roda 79;Roda 80;Roda 81;Roda 82;Roda 83;Roda 84;Roda 85;Roda 86;Roda 87;Roda 88;Roda 89;Roda 90;Roda 91;Roda 92;Roda 93;Roda 94;Roda 95;Roda 96;Roda 97;Roda 98;Roda 99;Roda 100
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.27;0.00;42.46;0.00;42.46;0.00;41.34;0.00;42.15;0.00;43.34;0.00;43.34;0.00;42.72;0.00;41.89;0.00;43.30;0.00;43.30;0.00;42.20;0.00;42.23;0.00;42.89;0.00;42.89;0.00;42.86;0.00;42.86;0.00;43.11;0.00;43.11;0.00;41.11;0.00;42.20;0.00;43.52;0.00;43.52;0.00;43.10;0.00;43.10;0.00;48.13;0.00;43.33;0.00;41.43;0.00;42.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.00;0.00;42.13;0.00;42.13;0.00;40.98;0.00;42.04;0.00;42.93;0.00;42.93;0.00;42.25;0.00;41.57;0.00;42.81;0.00;42.81;0.00;41.64;0.00;41.83;0.00;42.57;0.00;42.57;0.00;42.61;0.00;42.61;0.00;42.71;0.00;42.71;0.00;40.97;0.00;41.99;0.00;43.06;0.00;43.06;0.00;42.82;0.00;42.82;0.00;47.38;0.00;42.98;0.00;41.32;0.00;42.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;41.95;0.00;41.87;0.00;41.87;0.00;40.81;0.00;41.75;0.00;42.51;0.00;42.51;0.00;42.10;0.00;41.51;0.00;42.31;0.00;42.31;0.00;41.23;0.00;41.52;0.00;42.40;0.00;42.40;0.00;42.24;0.00;42.24;0.00;42.53;0.00;42.53;0.00;40.87;0.00;41.76;0.00;42.69;0.00;42.69;0.00;0.00;0.00;42.54;0.00;45.67;0.00;42.59;0.00;41.17;0.00;42.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.40;0.00;41.87;0.00;41.87;0.00;40.98;0.00;41.63;0.00;42.40;0.00;42.40;0.00;42.39;0.00;41.77;0.00;42.07;0.00;42.07;0.00;41.15;0.00;41.47;0.00;42.24;0.00;42.24;0.00;42.22;0.00;42.22;0.00;42.24;0.00;42.24;0.00;40.95;0.00;41.67;0.00;42.44;0.00;42.44;0.00;0.00;0.00;42.36;0.00;45.25;0.00;42.34;0.00;41.18;0.00;42.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;42.90;0.00;42.16;0.00;42.16;0.00;41.21;0.00;41.60;0.00;42.57;0.00;42.57;0.00;42.65;0.00;42.36;0.00;42.12;0.00;42.12;0.00;41.35;0.00;41.92;0.00;42.08;0.00;42.08;0.00;42.61;0.00;42.61;0.00;42.28;0.00;42.28;0.00;41.27;0.00;41.55;0.00;42.44;0.00;42.44;0.00;0.00;0.00;42.42;0.00;45.47;0.00;42.29;0.00;41.49;0.00;42.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44.30;0.00;42.77;0.00;42.77;0.00;41.96;0.00;41.80;0.00;43.11;0.00;43.11;0.00;43.30;0.00;43.14;0.00;42.48;0.00;42.48;0.00;41.93;0.00;42.34;0.00;42.36;0.00;42.36;0.00;43.23;0.00;43.23;0.00;42.48;0.00;42.48;0.00;41.50;0.00;41.67;0.00;42.74;0.00;42.74;0.00;0.00;0.00;42.61;0.00;45.79;0.00;42.52;0.00;42.00;0.00;42.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45.81;0.00;43.46;0.00;43.46;0.00;42.79;0.00;42.06;0.00;43.78;0.00;43.78;0.00;44.05;0.00;43.88;0.00;42.98;0.00;42.98;0.00;42.63;0.00;43.26;0.00;42.69;0.00;42.69;0.00;43.99;0.00;43.99;0.00;43.07;0.00;43.07;0.00;42.04;0.00;41.87;0.00;43.38;0.00;43.38;0.00;0.00;0.00;43.38;0.00;45.94;0.00;43.03;0.00;42.55;0.00;42.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.75;0.00;43.75;0.00;43.75;0.00;43.45;0.00;42.81;0.00;44.36;0.00;44.36;0.00;44.69;0.00;44.20;0.00;43.53;0.00;43.53;0.00;43.32;0.00;44.15;0.00;43.58;0.00;43.58;0.00;44.37;0.00;44.37;0.00;43.95;0.00;43.95;0.00;42.57;0.00;42.45;0.00;44.22;0.00;44.22;0.00;0.00;0.00;44.36;0.00;45.53;0.00;43.65;0.00;43.05;0.00;43.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.87;0.00;44.12;0.00;44.12;0.00;43.87;0.00;43.75;0.00;44.59;0.00;44.59;0.00;44.90;0.00;44.62;0.00;44.03;0.00;44.03;0.00;43.87;0.00;44.88;0.00;44.62;0.00;44.62;0.00;45.05;0.00;45.05;0.00;45.02;0.00;45.02;0.00;42.96;0.00;43.18;0.00;45.11;0.00;45.11;0.00;0.00;0.00;45.46;0.00;45.08;0.00;44.24;0.00;43.26;0.00;43.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.75;0.00;44.15;0.00;44.15;0.00;44.02;0.00;44.53;0.00;44.85;0.00;44.85;0.00;45.11;0.00;44.64;0.00;44.38;0.00;44.38;0.00;44.07;0.00;44.88;0.00;45.64;0.00;45.64;0.00;45.45;0.00;45.45;0.00;45.93;0.00;45.93;0.00;43.23;0.00;43.98;0.00;45.50;0.00;45.50;0.00;0.00;0.00;46.55;0.00;44.18;0.00;44.64;0.00;43.59;0.00;43.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
