# Roda 1;Roda 2;Roda 3;Roda 4;Roda 5;Roda 6;Roda 7;Roda 8;Roda 9;Roda 10;Roda 11;Roda 12;Roda 13;Roda 14;Roda 15;Roda 16;Roda 17;Roda 18;Roda 19;Roda 20;Roda 21;Roda 22;Roda 23;Roda 24;Roda 25;Roda 26;Roda 27;Roda 28;Roda 29;Roda 30;Roda 31;Roda 32;Roda 33;Roda 34;Roda 35;Roda 36;Roda 37;Roda 38;Roda 39;Roda 40;Roda 41;Roda 42;Roda 43;Roda 44;Roda 45;Roda 46;Roda 47;Roda 48;Roda 49;Roda 50;Roda 51;Roda 52;Roda 53;Roda 54;Roda 55;Roda 56;Roda 57;Roda 58;Roda 59;Roda 60;Roda 61;Roda 62;Roda 63;Roda 64;Roda 65;Roda 66;Roda 67;Roda 68;Roda 69;Roda 70;Roda 71;Roda 72;Roda 73;Roda 74;Roda 75;Roda 76;Roda 77;Roda 78;Roda 79;Roda 80;Roda 81;Roda 82;Roda 83;Roda 84;Roda 85;Roda 86;Roda 87;Roda 88;Roda 89;Roda 90;Roda 91;Roda 92;Roda 93;Roda 94;Roda 95;Roda 96;Roda 97;Roda 98;Roda 99;Roda 100
36.74;0.00;38.18;0.00;51.88;0.00;39.31;0.00;38.24;0.00;43.63;0.00;47.72;0.00;43.18;0.00;40.82;0.00;42.48;0.00;42.42;0.00;42.45;0.00;42.51;0.00;44.36;0.00;41.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14560067888363343970304.00;0.00;14565192984741298569216.00;0.00;14570264037925048025088.00;0.00;14575263033516072370176.00;0.00;14580162949916580118528.00;0.00;14584936765528779784192.00;0.00;14589566465954126233600.00;0.00;14594025029594817495040.00;0.00;14598294442052293754880.00;0.00;14602356688927993102336.00;-0.00;14606184748624096788480.00;0.00;14609760606742030319616.00;0.00;14613066248883217104896.00;0.00;14616092667848331100160.00;0.00;14618821849238789423104.00;0.00;14621244785855255543808.00;0.00;14623334456099883450368.00;0.00;14625099867171841900544.00;0.00;14626523004672533331968.00;0.00;14627594861402614923264.00;0.00;14628306430162737561600.00;0.00;14628666718152067907584.00;0.00;14628531686517940158464.00;0.00;14627991254563848978432.00;0.00;14627099541838810316800.00;0.00;14625856548342819979264.00;0.00;14624262274075871674368.00;0.00;14622334733436468592640.00;0.00;14620073926424606539776.00;0.00;14617497867438788706304.00;0.00;14614615563678265638912.00;0.00;14611445029541542625280.00;0.00;14608004279427122855936.00;0.00;14604302320534256877568.00;0.00;14600348160062195236864.00;0.00;14596186834007209541632.00;0.00;14591818342369295597568.00;0.00;14587269706746215530496.00;0.00;14582567948735727271936.00;0.00;14577722075537087660032.00;0.00;14572777123146566205440.00;0.00;14567742098763415552000.00;0.00;14562635016786143084544.00;0.00;14557500913211024605184.00;0.00;1469478895126687488.00;0.00;1466978605685109504.00;0.00
1464501405987704832.00;0.00;1462061589685634560.00;0.00;1459670151895176448.00;0.00;1457338087732608768.00;0.00;1455077491825837056.00;0.00;1452900458802767360.00;0.00;1450814685244794368.00;0.00;1448833365291451904.00;0.00;1446964195524134912.00;0.00;1445218171059121408.00;0.00;1443600789454550528.00;0.00;1442123045826701312.00;0.00;1440790437733712640.00;0.00;1439609562245351936.00;0.00;1438587016431386624.00;0.00;1437727198338328064.00;0.00;1437033406501060864.00;0.00;1436511138477724160.00;0.00;1436161493779946240.00;0.00;1435985571919356160.00;0.00;1436051533295284736.00;0.00;1436314316571993856.00;0.00;1436750822685914624.00;0.00;1437358852613802240.00;0.00;1438136207332412416.00;0.00;1439078488795244800.00;0.00;1440181298955799040.00;0.00;1441438040744318720.00;0.00;1442844316114302720.00;0.00;1444392428484365824.00;0.00;1446075780784750336.00;0.00;1447884477410814976.00;0.00;1449810821781172992.00;0.00;1451844918291181824.00;0.00;1453977970847826176.00;0.00;1456197884823206400.00;0.00;1458495864124305664.00;0.00;1460858714611595264.00;0.00;1463276540680429056.00;0.00;1465736148191277056.00;0.00;1468226542027863808.00;0.00;1470734528050657536.00;0.00;14560067888363343970304.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
